numero,Lat,Long,Nom,Ville,Pays,Type,star,isReservable,horaires,adresse,photo
734,2.3306421,48.8464963,Joayo Luxembourg,75006,France,asiatique,,,,54 Rue d'Assas,https://media-cdn.tripadvisor.com/media/photo-s/15/37/9a/0f/photo4jpg.jpg
735,2.3698818,48.871095,HOMADE,75010,France,brunch/coffee_shop,,,,20 Rue Jacques Louvel-Tessier,https://media-cdn.tripadvisor.com/media/photo-p/1a/b0/fc/68/ready-for-brunch.jpg
736,2.3665318,48.8646675,Paperboy Paris,75011,France,sur_le_pouce/patisserie/coffee_shop,,,,137 Rue Amelot,https://lemenu.co/images/4d0fbaa5f32166e16d4e2c2d4b0e5b5c.jpg
737,11.2573562,43.7685113,All'antico vinaio - panini,Florence,Italie,sur_le_pouce,oui,,,Via dei Neri  65,https://d1bvpoagx8hqbg.cloudfront.net/originals/la-famosissima-schiacciata-dellantico-vinaio-de9bf5bb655369bba051f2ca7e34803c.jpg
738,12.567208,55.685126,Slurp Ramen Joint,Copenhague,Danemark,asiatique,,,,Nansensgade 90  1366 København,https://media-cdn.tripadvisor.com/media/photo-s/0e/64/14/17/shoyu-ramen.jpg
739,,,Ramen to Bíiru Vesterbro,Copenhague,Danemark,asiatique,,,,Enghavevej 58  1674 København,https://i1.wp.com/andershusa.com/wp-content/uploads/2016/03/ramen-to-biiru-mikkeller-bento-japanese-noodle-soup-shio-shoyu-miso-copenhagen-denmark-scandinavia-restaurant-review-food-foodie-eat-eating-dine-dining-best-tips-guide-travel-2016-4.jpg?fit=1600%2C1067&ssl=1
740,,,Ramen to Bíiru,Copenhague,Danemark,asiatique,,,,Griffenfeldsgade 28  2200 København,https://i1.wp.com/andershusa.com/wp-content/uploads/2016/03/ramen-to-biiru-mikkeller-bento-japanese-noodle-soup-shio-shoyu-miso-copenhagen-denmark-scandinavia-restaurant-review-food-foodie-eat-eating-dine-dining-best-tips-guide-travel-2016-4.jpg?fit=1600%2C1067&ssl=1
741,,,Ramen to Bíiru Frederiksberg,Copenhague,Danemark,asiatique,,,,Bentzonsvej 23  2000 Frederiksberg,https://i1.wp.com/andershusa.com/wp-content/uploads/2016/03/ramen-to-biiru-mikkeller-bento-japanese-noodle-soup-shio-shoyu-miso-copenhagen-denmark-scandinavia-restaurant-review-food-foodie-eat-eating-dine-dining-best-tips-guide-travel-2016-4.jpg?fit=1600%2C1067&ssl=1
742,12.5492266,55.6871434,Maobao.,Copenhague,Danemark,asiatique,,,,Skyttegade 5  2200 København,https://media-cdn.tripadvisor.com/media/photo-s/14/d0/18/1d/house-pickles-the-classic.jpg
743,2.361378,48.822139,Pho Taï,75013,France,asiatique,,,,13 Rue Philibert Lucot,https://media-cdn.tripadvisor.com/media/photo-s/07/b6/31/0f/pho-13.jpg
744,2.3719045,48.8699347,Terre Rosse pizzeria,75011,France,italien,,,,14 Rue des Goncourt,https://media-cdn.tripadvisor.com/media/photo-s/15/45/d6/30/terre-rosse.jpg
745,2.3461488,48.8865049,Buffet Sandwicherie Fine,75018,France,sur_le_pouce,,,,11 Rue Muller,https://media-cdn.tripadvisor.com/media/photo-s/19/ab/62/3b/buffet-sandwicherie-fine.jpg
746,,,Gasoline Grill,Copenhague,Danemark,burger/sur_le_pouce,,,,LANDGREVEN 10 – 1301 CPH. K,https://media-cdn.tripadvisor.com/media/photo-s/12/a3/91/28/photo0jpg.jpg
747,,,Gasoline Grill,Copenhague,Danemark,burger/sur_le_pouce,,,,NIELS HEMMINGSENS GADE 20 – 1154 CPH. K,https://media-cdn.tripadvisor.com/media/photo-s/12/a3/91/28/photo0jpg.jpg
748,,,Gasoline Grill,Copenhague,Danemark,burger/sur_le_pouce,,,,STRANDGADE 95 – 1401 CPH. K,https://media-cdn.tripadvisor.com/media/photo-s/12/a3/91/28/photo0jpg.jpg
749,,,Gasoline Grill,Copenhague,Danemark,burger/sur_le_pouce,,,,CARLSBERG BYEN BRYGGERNES PLADS 1,https://media-cdn.tripadvisor.com/media/photo-s/12/a3/91/28/photo0jpg.jpg
750,,,Gasoline Grill,Copenhague,Danemark,burger/sur_le_pouce,,,,VÆRNEDAMSVEJ 2 – 1619 CPH. V,https://media-cdn.tripadvisor.com/media/photo-s/12/a3/91/28/photo0jpg.jpg
751,,,Gasoline Grill,Copenhague,Danemark,burger/sur_le_pouce,,,,VESTERPORT STATION ON THE PLATFORM,https://media-cdn.tripadvisor.com/media/photo-s/12/a3/91/28/photo0jpg.jpg
752,,,Gasoline Grill,Copenhague,Danemark,burger/sur_le_pouce,,,,STRANDVEJEN 201  2900 HELLERUP,https://media-cdn.tripadvisor.com/media/photo-s/12/a3/91/28/photo0jpg.jpg
753,,,Gasoline Grill,Copenhague,Danemark,burger/sur_le_pouce,,,,TIVOLI GARDENS  VESTERBROGADE 3 – 1630 CPH,https://media-cdn.tripadvisor.com/media/photo-s/12/a3/91/28/photo0jpg.jpg
754,12.4685444,41.8913875,Dar Poeta,Rome,Italie,italien,,,,Vicolo del Bologna  45  00153 Roma RM,https://media-cdn.tripadvisor.com/media/photo-s/05/d0/0c/7a/light-as-air-crispy-crust.jpg
755,12.4715634,41.8958558,Forno Campo de 'Fiori,Rome,Italie,italien/sur_le_pouce/boulangerie,,,,Piazza Campo de' Fiori  22  00186 Roma RM,https://media-cdn.tripadvisor.com/media/photo-s/02/31/78/0b/mushroom-pizza.jpg
756,12.467911,41.897487,Supplizio,Rome,Italie,italien,,,,Via dei Banchi Vecchi  143  00186 Roma RM,https://blogs.lexpress.fr/styles/restaurant/files/2014/06/Rome-Supplizio-2.jpg
757,12.4523753,41.8605951,In Fucina,Rome,Italie,italien,,,,Via Giuseppe Lunati  25/31  00149 Roma RM,https://media-cdn.tripadvisor.com/media/photo-s/0d/d6/6d/41/pizza-a-la-truffes-un.jpg
758,12.4742452,41.8945658,Antico Forno Roscioli,Rome,Italie,italien,,,,Via dei Chiavari  34  00186 Roma RM,https://media-cdn.tripadvisor.com/media/photo-m/1280/19/38/c2/41/antico-forno-roscioli.jpg
759,12.4762145,41.9092503,PizzaRé,Rome,Italie,italien,,,,Via di Ripetta  14  00186 Roma RM,https://media-cdn.tripadvisor.com/media/photo-s/1a/0d/e1/b4/4-spicchi-4-gusti-diversi.jpg
760,2.3517381,48.8473667,Sucrepice 5,75005,France,asiatique,,,,5 Rue d'Arras,https://media-cdn.tripadvisor.com/media/photo-s/15/8b/31/68/photo0jpg.jpg
761,,,Sucrepice 13,75013,France,asiatique,,,,35 Rue La Fayette,https://media-cdn.tripadvisor.com/media/photo-s/15/8b/31/68/photo0jpg.jpg
762,2.3762794,48.8908481,Chamroeun Crimée,75019,France,asiatique,,,,4 Rue Mathis,https://media-cdn.tripadvisor.com/media/photo-s/13/f5/a1/77/photo3jpg.jpg
763,2.3316953,48.841566,My Noodles,75006,France,asiatique,,,,129 Bd du Montparnasse,https://media-cdn.tripadvisor.com/media/photo-p/08/53/36/b0/my-noodles.jpg
764,2.3469415,48.8740941,Bob De Tunis,75009,France,sur_le_pouce/moyen_orient,,,,10 Rue Richer,"https://media.admagazine.fr/photos/60c7665c10840257227ed146/16:9/w_2580,c_limit/og_6014.jpeg"
765,2.3618422,48.8229062,Ngoc Xuyen Saigon,75013,France,asiatique,,,,4 Rue Caillaux,http://lapetitebanane.com/wp-content/uploads/2017/05/Ngoc_Xuyen_Saigon_TN.jpg
766,2.3477324,48.8676916,FTG,75002,France,sur_le_pouce,,,,9 Rue du Nil,https://media-cdn.tripadvisor.com/media/photo-s/08/c3/2e/26/frenchie-to-go.jpg
767,2.3768314,48.8531909,Starvin' Joe,75011,France,sur_le_pouce/burger,,,,42 Rue de Charonne,https://media-cdn.tripadvisor.com/media/photo-s/0a/22/09/9d/photo0jpg.jpg
768,2.379091,48.865999,Sürpriz - Berliner Kebab,75011,France,sur_le_pouce/moyen_orient,,,,110 Rue Oberkampf,https://media-cdn.tripadvisor.com/media/photo-s/1a/22/15/93/photo0jpg.jpg
769,2.3227251,48.8866066,Garni,75017,France,sur_le_pouce/neobistrot,,,,35 Rue la Condamine,https://fr.newtable.com/uploads/medias/restaurants/images/thumbs/5556-photo1.png
770,2.3369591,48.8816541,Dumbo,75009,France,sur_le_pouce/burger,oui,,,64 Rue Jean-Baptiste Pigalle,https://media-cdn.tripadvisor.com/media/photo-s/1a/df/41/46/burger-simple-gauche.jpg
771,2.3689982,48.8752965,Panda Panda,75010,France,asiatique,,,,21 Rue Juliette Dodu,https://www.sortiraparis.com/images/80/86639/458873-panda-panda-3.jpg
772,2.3655598,48.8780483,Bricktop Pizza Paris,75010,France,italien,,,,153 Quai de Valmy,https://www.bricktoppizza.com/assets/img/pizza-feu-de-bois-paris-2.jpg
773,2.3069612,48.8988205,Bricktop Pizza Clichy,92110,France,italien,,,,33 Bd Jean Jaurès,https://www.bricktoppizza.com/assets/img/pizza-feu-de-bois-paris-2.jpg
